PlayerId,PlayerName,TeamName,Position,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
666971,Lourdes Gurriel Jr.,Arizona Diamondbacks,Outfielder,31.0,129.0,121.0,188.0,52.0,24.0,2.0,19.0,76.0,31.0,0.0,124.0,6.0,.248,500.0,.295,.418,.713,4.0,10.0,.714,.286,11.0,1994.0,546.0,209.0,80.0,226.0,0.0,9.0,.254,0.64,0.0,26.32
694374,Tim Tawa,Arizona Diamondbacks,Second Base,26.0,74.0,54.0,46.0,29.0,8.0,0.0,7.0,64.0,20.0,0.0,40.0,1.0,.201,199.0,.274,.347,.621,2.0,8.0,.800,.200,6.0,876.0,225.0,69.0,18.0,102.0,2.0,3.0,.252,1.17,0.0,28.43
682988,Tyler Locklear,Arizona Diamondbacks,First Base,24.0,31.0,25.0,17.0,11.0,0.0,0.0,3.0,43.0,10.0,0.0,18.0,3.0,.175,103.0,.267,.262,.529,1.0,3.0,.750,.250,3.0,477.0,116.0,27.0,6.0,60.0,0.0,0.0,.263,1.47,0.0,34.33
668939,Adley Rutschman,Baltimore Orioles,Catcher,27.0,90.0,93.0,103.0,37.0,16.0,2.0,9.0,57.0,40.0,0.0,71.0,1.0,.220,322.0,.307,.366,.673,0.0,0.0,.---,.---,8.0,1491.0,365.0,118.0,29.0,130.0,0.0,2.0,.240,0.90,0.0,35.78
656577,Alex Jackson,Baltimore Orioles,Catcher,29.0,37.0,16.0,18.0,17.0,8.0,0.0,5.0,37.0,5.0,0.0,20.0,4.0,.220,91.0,.290,.473,.763,0.0,0.0,.---,.---,2.0,399.0,100.0,43.0,8.0,37.0,0.0,0.0,.306,0.89,0.0,18.20
691723,Coby Mayo,Baltimore Orioles,First Base,23.0,85.0,49.0,73.0,30.0,12.0,0.0,11.0,84.0,27.0,0.0,57.0,4.0,.217,263.0,.299,.388,.687,0.0,3.0,1.000,.000,2.0,1132.0,294.0,102.0,28.0,116.0,0.0,0.0,.274,0.67,0.0,23.91
681297,Colton Cowser,Baltimore Orioles,Outfielder,25.0,92.0,71.0,64.0,36.0,14.0,0.0,16.0,128.0,27.0,1.0,64.0,6.0,.196,327.0,.269,.385,.654,0.0,14.0,1.000,.000,5.0,1486.0,360.0,126.0,40.0,142.0,0.0,0.0,.262,1.11,0.0,20.44
669288,Daniel Johnson,Baltimore Orioles,Outfielder,,31.0,15.0,15.0,13.0,3.0,0.0,1.0,13.0,4.0,0.0,10.0,0.0,.189,53.0,.246,.302,.548,1.0,2.0,.667,.333,0.0,210.0,57.0,16.0,1.0,20.0,0.0,0.0,.231,1.00,0.0,53.00
687637,Dylan Beavers,Baltimore Orioles,Outfielder,23.0,35.0,14.0,36.0,16.0,5.0,1.0,4.0,36.0,26.0,0.0,25.0,0.0,.227,110.0,.375,.400,.775,2.0,2.0,.500,.500,0.0,615.0,137.0,44.0,14.0,50.0,1.0,0.0,.300,0.39,0.0,27.50
666185,Dylan Carlson,Baltimore Orioles,Outfielder,26.0,83.0,49.0,71.0,17.0,9.0,1.0,6.0,54.0,21.0,0.0,44.0,2.0,.203,217.0,.278,.336,.614,3.0,3.0,.500,.500,3.0,1021.0,241.0,73.0,20.0,88.0,0.0,1.0,.241,0.69,0.0,36.17
683002,Gunnar Henderson,Baltimore Orioles,Shortstop,24.0,154.0,161.0,126.0,85.0,34.0,5.0,17.0,137.0,62.0,6.0,158.0,7.0,.274,577.0,.349,.438,.787,5.0,30.0,.857,.143,7.0,2506.0,651.0,253.0,68.0,195.0,0.0,5.0,.329,1.28,0.0,33.94
677008,Heston Kjerstad,Baltimore Orioles,Outfielder,26.0,54.0,40.0,42.0,16.0,5.0,2.0,4.0,45.0,6.0,0.0,30.0,4.0,.192,156.0,.240,.327,.567,0.0,1.0,1.000,.000,9.0,622.0,167.0,51.0,19.0,86.0,0.0,1.0,.241,0.95,0.0,39.00
702616,Jackson Holliday,Baltimore Orioles,Second Base,21.0,149.0,167.0,138.0,70.0,21.0,3.0,17.0,140.0,56.0,1.0,142.0,6.0,.242,586.0,.314,.375,.689,11.0,17.0,.607,.393,4.0,2450.0,649.0,220.0,55.0,191.0,0.0,1.0,.291,1.21,0.0,34.47
669236,Jeremiah Jackson,Baltimore Orioles,Second Base,25.0,48.0,39.0,34.0,20.0,10.0,2.0,5.0,50.0,11.0,0.0,47.0,2.0,.276,170.0,.328,.447,.775,2.0,0.0,.000,1.000,6.0,706.0,183.0,76.0,21.0,72.0,0.0,0.0,.365,1.15,0.0,34.00
676059,Jordan Westburg,Baltimore Orioles,Third Base,26.0,85.0,74.0,88.0,59.0,10.0,1.0,17.0,80.0,17.0,0.0,87.0,6.0,.265,328.0,.313,.457,.770,2.0,1.0,.333,.667,5.0,1300.0,352.0,150.0,41.0,97.0,0.0,1.0,.302,0.84,0.0,19.29
622761,Jorge Mateo,Baltimore Orioles,Shortstop,30.0,43.0,17.0,18.0,9.0,4.0,0.0,1.0,30.0,4.0,0.0,14.0,0.0,.177,79.0,.217,.266,.483,2.0,15.0,.882,.118,1.0,336.0,83.0,21.0,3.0,46.0,0.0,0.0,.271,0.94,0.0,79.00
676679,Luis Vázquez,Baltimore Orioles,Shortstop,25.0,36.0,16.0,12.0,6.0,1.0,0.0,1.0,14.0,3.0,0.0,8.0,0.0,.160,50.0,.208,.240,.448,0.0,2.0,1.000,.000,0.0,190.0,53.0,12.0,3.0,19.0,0.0,0.0,.200,1.33,0.0,50.00
668974,Maverick Handley,Baltimore Orioles,Catcher,27.0,16.0,13.0,10.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,3.0,1.0,.073,41.0,.133,.073,.206,0.0,0.0,.---,.---,0.0,183.0,47.0,3.0,3.0,21.0,2.0,1.0,.125,1.30,0.0,-.--
663624,Ryan Mountcastle,Baltimore Orioles,First Base,28.0,89.0,79.0,78.0,34.0,18.0,0.0,7.0,98.0,15.0,0.0,83.0,4.0,.250,332.0,.286,.367,.653,0.0,3.0,1.000,.000,10.0,1354.0,357.0,122.0,35.0,147.0,0.0,6.0,.326,1.01,0.0,47.43
676116,Ryan Noda,Baltimore Orioles,First Base,,23.0,8.0,10.0,3.0,0.0,0.0,1.0,25.0,11.0,2.0,5.0,0.0,.106,47.0,.276,.170,.446,0.0,1.0,1.000,.000,0.0,254.0,59.0,8.0,2.0,16.0,1.0,0.0,.190,0.80,0.0,47.00
694212,Samuel Basallo,Baltimore Orioles,Catcher,20.0,31.0,36.0,25.0,10.0,6.0,0.0,4.0,30.0,6.0,0.0,18.0,3.0,.165,109.0,.229,.330,.559,0.0,0.0,.---,.---,4.0,443.0,118.0,36.0,15.0,49.0,0.0,0.0,.187,1.44,0.0,27.25
641933,Tyler O'Neill,Baltimore Orioles,Outfielder,30.0,54.0,35.0,62.0,22.0,6.0,1.0,9.0,51.0,22.0,1.0,36.0,3.0,.199,181.0,.292,.392,.684,0.0,4.0,1.000,.000,2.0,821.0,209.0,71.0,26.0,80.0,0.0,3.0,.218,0.56,0.0,20.11
665966,Carlos Narváez,Boston Red Sox,Catcher,26.0,118.0,98.0,101.0,51.0,27.0,0.0,15.0,111.0,38.0,0.0,97.0,1.0,.241,403.0,.306,.419,.725,1.0,1.0,.500,.500,12.0,1829.0,446.0,169.0,50.0,207.0,2.0,2.0,.294,0.97,0.0,26.87
678882,Ceddanne Rafaela,Boston Red Sox,Outfielder,24.0,156.0,139.0,159.0,84.0,34.0,4.0,16.0,117.0,28.0,0.0,136.0,8.0,.249,546.0,.295,.414,.709,5.0,20.0,.800,.200,9.0,2128.0,587.0,226.0,63.0,253.0,3.0,2.0,.289,0.87,0.0,34.12
657136,Connor Wong,Boston Red Sox,Catcher,29.0,63.0,53.0,44.0,16.0,8.0,0.0,0.0,42.0,16.0,0.0,32.0,1.0,.190,168.0,.262,.238,.500,1.0,2.0,.667,.333,7.0,745.0,188.0,40.0,7.0,89.0,1.0,2.0,.250,1.20,0.0,-.--
666152,David Hamilton,Boston Red Sox,Second Base,27.0,91.0,44.0,54.0,27.0,4.0,1.0,6.0,47.0,13.0,0.0,35.0,1.0,.198,177.0,.257,.333,.590,6.0,22.0,.786,.214,3.0,742.0,194.0,59.0,19.0,82.0,3.0,0.0,.234,0.81,0.0,29.50
680776,Jarren Duran,Boston Red Sox,Outfielder,28.0,157.0,137.0,159.0,86.0,41.0,13.0,16.0,169.0,60.0,1.0,159.0,12.0,.256,620.0,.332,.442,.774,6.0,24.0,.800,.200,6.0,2624.0,696.0,274.0,84.0,223.0,1.0,3.0,.326,0.86,0.0,38.75
691373,Jhostynxon Garcia,Boston Red Sox,Outfielder,22.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,.143,7.0,.333,.286,.619,0.0,0.0,.---,.---,0.0,40.0,9.0,2.0,0.0,2.0,0.0,0.0,.500,0.00,0.0,-.--
692225,Kristian Campbell,Boston Red Sox,Second Base,23.0,67.0,64.0,42.0,24.0,10.0,0.0,6.0,72.0,29.0,0.0,51.0,4.0,.223,229.0,.319,.345,.664,1.0,2.0,.667,.333,1.0,1070.0,263.0,79.0,21.0,115.0,0.0,1.0,.296,1.52,0.0,38.17
807799,Masataka Yoshida,Boston Red Sox,Outfielder,31.0,55.0,73.0,45.0,16.0,11.0,0.0,4.0,24.0,10.0,0.0,50.0,3.0,.266,188.0,.307,.388,.695,0.0,3.0,1.000,.000,3.0,715.0,205.0,73.0,26.0,82.0,0.0,4.0,.280,1.62,0.0,47.00
681987,Nate Eaton,Boston Red Sox,Third Base,28.0,41.0,17.0,23.0,16.0,4.0,0.0,1.0,19.0,6.0,0.0,24.0,1.0,.296,81.0,.348,.383,.731,2.0,9.0,.818,.182,1.0,338.0,90.0,31.0,4.0,26.0,1.0,1.0,.371,0.74,0.0,81.00
663993,Nathaniel Lowe,Boston Red Sox,First Base,,153.0,130.0,133.0,64.0,23.0,3.0,18.0,159.0,62.0,2.0,123.0,2.0,.228,540.0,.307,.381,.688,0.0,1.0,1.000,.000,6.0,2607.0,609.0,206.0,84.0,232.0,0.0,5.0,.285,0.98,0.0,30.00
686765,Nick Sogard,Boston Red Sox,First Base,27.0,30.0,25.0,22.0,13.0,8.0,0.0,0.0,24.0,5.0,0.0,25.0,3.0,.260,96.0,.317,.344,.661,1.0,2.0,.667,.333,3.0,400.0,104.0,33.0,9.0,46.0,0.0,0.0,.347,1.14,0.0,-.--
701350,Roman Anthony,Boston Red Sox,Outfielder,21.0,71.0,62.0,37.0,48.0,18.0,1.0,8.0,84.0,40.0,0.0,75.0,5.0,.292,257.0,.396,.463,.859,1.0,4.0,.800,.200,2.0,1283.0,303.0,119.0,32.0,105.0,0.0,1.0,.404,1.68,0.0,32.12
663853,Romy Gonzalez,Boston Red Sox,First Base,28.0,96.0,84.0,59.0,47.0,23.0,3.0,9.0,81.0,18.0,1.0,96.0,3.0,.305,315.0,.343,.483,.826,5.0,6.0,.545,.455,8.0,1238.0,341.0,152.0,53.0,130.0,0.0,5.0,.378,1.42,0.0,35.00
596115,Trevor Story,Boston Red Sox,Shortstop,32.0,157.0,129.0,148.0,91.0,29.0,0.0,25.0,176.0,33.0,1.0,161.0,7.0,.263,612.0,.308,.433,.741,1.0,31.0,.969,.031,3.0,2472.0,654.0,265.0,96.0,259.0,1.0,1.0,.330,0.87,0.0,24.48
677800,Wilyer Abreu,Boston Red Sox,Outfielder,26.0,115.0,63.0,121.0,53.0,17.0,0.0,22.0,101.0,40.0,5.0,92.0,0.0,.247,373.0,.317,.469,.786,3.0,6.0,.667,.333,8.0,1600.0,417.0,175.0,69.0,179.0,1.0,3.0,.277,0.52,0.0,16.96
608348,Carson Kelly,Chicago Cubs,Catcher,30.0,111.0,88.0,113.0,48.0,13.0,1.0,17.0,80.0,45.0,0.0,92.0,3.0,.249,369.0,.333,.428,.761,0.0,2.0,1.000,.000,11.0,1667.0,421.0,158.0,50.0,191.0,0.0,4.0,.272,0.78,0.0,21.71
621020,Dansby Swanson,Chicago Cubs,Shortstop,31.0,159.0,137.0,147.0,84.0,24.0,3.0,24.0,168.0,47.0,1.0,144.0,2.0,.244,590.0,.300,.417,.717,3.0,20.0,.870,.130,9.0,2521.0,645.0,246.0,77.0,264.0,1.0,5.0,.298,0.93,0.0,24.58
664023,Ian Happ,Chicago Cubs,Outfielder,30.0,150.0,120.0,165.0,87.0,32.0,0.0,23.0,151.0,87.0,2.0,138.0,2.0,.243,569.0,.342,.420,.762,3.0,6.0,.667,.333,8.0,2717.0,663.0,239.0,79.0,207.0,0.0,5.0,.288,0.73,0.0,24.74
457759,Justin Turner,Chicago Cubs,First Base,40.0,80.0,41.0,58.0,14.0,7.0,0.0,3.0,37.0,17.0,0.0,37.0,1.0,.219,169.0,.288,.314,.602,0.0,2.0,1.000,.000,3.0,801.0,191.0,53.0,18.0,67.0,0.0,4.0,.256,0.71,0.0,56.33
682634,Kevin Alcántara,Chicago Cubs,Outfielder,22.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,.364,11.0,.417,.364,.781,0.0,1.0,1.000,.000,0.0,46.0,12.0,4.0,1.0,7.0,0.0,0.0,.571,2.00,0.0,-.--
807713,Matt Shaw,Chicago Cubs,Third Base,23.0,126.0,93.0,121.0,57.0,21.0,3.0,13.0,94.0,38.0,0.0,89.0,2.0,.226,393.0,.295,.394,.689,5.0,17.0,.773,.227,2.0,1720.0,437.0,155.0,44.0,169.0,0.0,4.0,.262,0.77,0.0,30.23
683737,Michael Busch,Chicago Cubs,First Base,27.0,155.0,111.0,139.0,78.0,25.0,5.0,34.0,139.0,56.0,2.0,137.0,10.0,.261,524.0,.343,.523,.866,0.0,4.0,1.000,.000,2.0,2324.0,592.0,274.0,90.0,191.0,0.0,2.0,.292,0.80,0.0,15.41
665804,Miguel Amaya,Chicago Cubs,Catcher,26.0,28.0,22.0,27.0,14.0,9.0,0.0,4.0,22.0,4.0,0.0,27.0,1.0,.281,96.0,.314,.500,.814,0.0,0.0,.---,.---,0.0,385.0,103.0,48.0,25.0,26.0,1.0,1.0,.324,0.81,0.0,24.00
694208,Moisés Ballesteros,Chicago Cubs,Catcher,21.0,20.0,21.0,7.0,12.0,2.0,1.0,2.0,12.0,9.0,1.0,17.0,0.0,.298,57.0,.394,.474,.868,0.0,0.0,.---,.---,2.0,249.0,66.0,27.0,11.0,27.0,0.0,0.0,.349,3.00,0.0,28.50
663538,Nico Hoerner,Chicago Cubs,Second Base,28.0,156.0,179.0,197.0,89.0,29.0,4.0,7.0,49.0,39.0,1.0,178.0,7.0,.297,599.0,.345,.394,.739,6.0,29.0,.829,.171,4.0,2305.0,649.0,236.0,61.0,233.0,0.0,4.0,.313,0.91,0.0,85.57
683357,Owen Caissie,Chicago Cubs,Outfielder,22.0,12.0,4.0,6.0,4.0,1.0,0.0,1.0,11.0,1.0,0.0,5.0,0.0,.192,26.0,.222,.346,.568,0.0,0.0,.---,.---,0.0,103.0,27.0,9.0,4.0,8.0,0.0,0.0,.286,0.67,0.0,26.00
691718,Pete Crow-Armstrong,Chicago Cubs,Outfielder,23.0,157.0,116.0,192.0,91.0,37.0,4.0,31.0,155.0,29.0,1.0,146.0,9.0,.247,591.0,.287,.481,.768,8.0,35.0,.814,.186,1.0,2312.0,647.0,284.0,95.0,274.0,6.0,12.0,.276,0.60,0.0,19.06
624512,Reese McGuire,Chicago Cubs,Catcher,30.0,45.0,38.0,41.0,17.0,2.0,0.0,9.0,27.0,4.0,0.0,30.0,0.0,.226,133.0,.245,.444,.689,0.0,0.0,.---,.---,3.0,503.0,140.0,59.0,24.0,62.0,1.0,2.0,.212,0.93,0.0,14.78
673548,Seiya Suzuki,Chicago Cubs,Outfielder,30.0,151.0,98.0,177.0,75.0,31.0,3.0,32.0,164.0,71.0,1.0,140.0,1.0,.245,571.0,.326,.478,.804,2.0,5.0,.714,.286,13.0,2727.0,651.0,273.0,103.0,246.0,0.0,8.0,.282,0.55,0.0,17.84
669720,Austin Hays,Cincinnati Reds,Outfielder,29.0,103.0,86.0,92.0,60.0,16.0,5.0,15.0,107.0,29.0,2.0,101.0,1.0,.266,380.0,.315,.453,.768,0.0,7.0,1.000,.000,9.0,1559.0,416.0,172.0,64.0,168.0,0.0,6.0,.326,0.93,0.0,25.33
694362,Blake Dunn,Cincinnati Reds,Outfielder,26.0,30.0,19.0,7.0,10.0,2.0,0.0,1.0,25.0,8.0,0.0,9.0,7.0,.150,60.0,.320,.233,.553,1.0,1.0,.500,.500,1.0,318.0,75.0,14.0,7.0,29.0,0.0,0.0,.235,2.71,0.0,60.00
687952,Christian Encarnacion-Strand,Cincinnati Reds,First Base,25.0,36.0,32.0,41.0,13.0,4.0,0.0,6.0,32.0,3.0,0.0,27.0,2.0,.208,130.0,.234,.377,.611,2.0,0.0,.000,1.000,1.0,469.0,137.0,49.0,19.0,55.0,0.0,2.0,.223,0.78,0.0,21.67
682829,Elly De La Cruz,Cincinnati Reds,Shortstop,23.0,162.0,166.0,117.0,102.0,31.0,7.0,22.0,181.0,67.0,10.0,166.0,2.0,.264,629.0,.336,.440,.776,8.0,37.0,.822,.178,14.0,2678.0,699.0,277.0,86.0,272.0,0.0,1.0,.337,1.42,0.0,28.59
666158,Gavin Lux,Cincinnati Reds,Outfielder,27.0,140.0,114.0,99.0,49.0,28.0,2.0,5.0,114.0,56.0,0.0,120.0,0.0,.269,446.0,.350,.374,.724,0.0,1.0,1.000,.000,3.0,2052.0,503.0,167.0,53.0,174.0,0.0,1.0,.351,1.15,0.0,89.20
624431,Jose Trevino,Cincinnati Reds,Catcher,32.0,94.0,95.0,86.0,30.0,20.0,0.0,4.0,39.0,15.0,0.0,67.0,0.0,.238,282.0,.272,.351,.623,0.0,0.0,.---,.---,9.0,1063.0,302.0,99.0,22.0,114.0,1.0,4.0,.259,1.10,0.0,70.50
663647,Ke'Bryan Hayes,Cincinnati Reds,Third Base,,152.0,154.0,140.0,50.0,16.0,3.0,5.0,111.0,36.0,1.0,124.0,5.0,.235,527.0,.290,.306,.596,3.0,12.0,.800,.200,12.0,2154.0,570.0,161.0,49.0,234.0,1.0,1.0,.289,1.10,0.0,105.40
680574,Matt McLain,Cincinnati Reds,Second Base,25.0,147.0,96.0,142.0,73.0,18.0,0.0,15.0,167.0,55.0,0.0,112.0,5.0,.220,510.0,.300,.343,.643,2.0,18.0,.900,.100,8.0,2365.0,577.0,175.0,50.0,228.0,3.0,4.0,.292,0.68,0.0,34.00
682622,Noelvi Marte,Cincinnati Reds,Third Base,23.0,90.0,87.0,80.0,45.0,17.0,2.0,14.0,85.0,16.0,0.0,89.0,3.0,.263,339.0,.300,.448,.748,3.0,10.0,.769,.231,7.0,1267.0,360.0,152.0,51.0,159.0,0.0,2.0,.310,1.09,0.0,24.21
677956,Rece Hinds,Cincinnati Reds,Outfielder,24.0,15.0,13.0,4.0,6.0,1.0,0.0,2.0,21.0,1.0,0.0,5.0,0.0,.116,43.0,.136,.279,.415,0.0,0.0,.---,.---,1.0,171.0,44.0,12.0,3.0,19.0,0.0,0.0,.150,3.25,0.0,21.50
701398,Sal Stewart,Cincinnati Reds,Third Base,21.0,18.0,10.0,16.0,11.0,1.0,0.0,5.0,15.0,3.0,0.0,14.0,0.0,.255,55.0,.293,.545,.838,0.0,0.0,.---,.---,1.0,217.0,58.0,30.0,8.0,21.0,0.0,0.0,.257,0.63,0.0,11.00
668715,Spencer Steer,Cincinnati Reds,First Base,27.0,146.0,99.0,163.0,66.0,21.0,2.0,21.0,129.0,51.0,0.0,121.0,5.0,.238,509.0,.312,.411,.723,1.0,7.0,.875,.125,12.0,2316.0,568.0,209.0,75.0,221.0,1.0,2.0,.277,0.61,0.0,24.24
670770,TJ Friedl,Cincinnati Reds,Outfielder,29.0,152.0,141.0,181.0,82.0,22.0,2.0,14.0,115.0,81.0,0.0,151.0,16.0,.261,579.0,.364,.378,.742,3.0,12.0,.800,.200,7.0,2645.0,685.0,219.0,53.0,180.0,4.0,5.0,.301,0.78,0.0,41.36
663886,Tyler Stephenson,Cincinnati Reds,Catcher,28.0,88.0,57.0,61.0,40.0,18.0,0.0,13.0,116.0,37.0,1.0,69.0,2.0,.231,299.0,.316,.421,.737,1.0,0.0,.000,1.000,4.0,1389.0,342.0,126.0,50.0,123.0,0.0,4.0,.322,0.93,0.0,23.00
677943,Will Banfield,Cincinnati Reds,Catcher,25.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,.100,10.0,.100,.100,.200,0.0,0.0,.---,.---,1.0,44.0,10.0,1.0,0.0,7.0,0.0,0.0,.250,2.00,0.0,-.--
666181,Will Benson,Cincinnati Reds,Outfielder,27.0,90.0,51.0,66.0,31.0,8.0,2.0,12.0,67.0,16.0,1.0,52.0,1.0,.226,230.0,.273,.435,.708,2.0,2.0,.500,.500,4.0,922.0,253.0,100.0,41.0,105.0,0.0,6.0,.255,0.77,0.0,19.17
682657,Angel Martínez,Cleveland Guardians,Outfielder,23.0,139.0,100.0,145.0,56.0,23.0,2.0,11.0,110.0,23.0,0.0,100.0,6.0,.224,446.0,.269,.359,.628,2.0,8.0,.800,.200,8.0,1797.0,484.0,160.0,45.0,174.0,5.0,4.0,.271,0.69,0.0,40.54
595978,Austin Hedges,Cleveland Guardians,Catcher,32.0,70.0,35.0,58.0,13.0,3.0,0.0,5.0,43.0,18.0,0.0,25.0,1.0,.161,155.0,.250,.277,.527,2.0,1.0,.333,.667,2.0,696.0,180.0,43.0,10.0,69.0,4.0,2.0,.183,0.60,0.0,31.00
666310,Bo Naylor,Cleveland Guardians,Catcher,25.0,123.0,72.0,127.0,46.0,22.0,1.0,14.0,99.0,45.0,0.0,70.0,1.0,.195,359.0,.282,.379,.661,2.0,1.0,.333,.667,4.0,1681.0,414.0,136.0,47.0,144.0,3.0,6.0,.222,0.57,0.0,25.64
677587,Brayan Rocchio,Cleveland Guardians,Shortstop,24.0,115.0,100.0,96.0,34.0,18.0,2.0,5.0,77.0,22.0,0.0,80.0,8.0,.233,344.0,.290,.340,.630,4.0,8.0,.667,.333,4.0,1411.0,383.0,117.0,44.0,137.0,4.0,5.0,.281,1.04,0.0,68.80
692216,C.J. Kayfus,Cleveland Guardians,First Base,23.0,44.0,28.0,32.0,16.0,10.0,1.0,4.0,38.0,11.0,0.0,27.0,2.0,.220,123.0,.292,.415,.707,0.0,4.0,1.000,.000,0.0,493.0,138.0,51.0,19.0,47.0,1.0,1.0,.280,0.88,0.0,30.75
800050,Chase DeLauter,Cleveland Guardians,Outfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682177,Daniel Schneemann,Cleveland Guardians,Second Base,28.0,131.0,96.0,90.0,48.0,18.0,1.0,12.0,117.0,38.0,1.0,78.0,3.0,.206,379.0,.283,.354,.637,3.0,9.0,.750,.250,4.0,1668.0,422.0,134.0,41.0,151.0,1.0,1.0,.263,1.07,0.0,31.58
681807,David Fry,Cleveland Guardians,First Base,29.0,66.0,26.0,37.0,16.0,4.0,0.0,8.0,58.0,9.0,0.0,25.0,2.0,.171,146.0,.229,.363,.592,0.0,1.0,1.000,.000,3.0,623.0,157.0,53.0,23.0,79.0,0.0,0.0,.213,0.70,0.0,18.25
624513,Dom Nuñez,Cleveland Guardians,Catcher,30.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,.286,7.0,.286,.286,.572,0.0,0.0,.---,.---,0.0,28.0,7.0,2.0,0.0,4.0,0.0,0.0,.667,1.00,0.0,-.--
672356,Gabriel Arias,Cleveland Guardians,Shortstop,25.0,129.0,101.0,79.0,44.0,25.0,2.0,11.0,162.0,27.0,1.0,95.0,7.0,.220,432.0,.274,.363,.637,4.0,8.0,.667,.333,8.0,1792.0,471.0,157.0,54.0,168.0,1.0,4.0,.319,1.28,0.0,39.27
671655,George Valera,Cleveland Guardians,Outfielder,24.0,16.0,12.0,7.0,7.0,2.0,0.0,2.0,13.0,7.0,0.0,9.0,0.0,.220,41.0,.333,.415,.748,0.0,0.0,.---,.---,1.0,204.0,48.0,17.0,5.0,19.0,0.0,0.0,.269,1.71,0.0,20.50
678877,Jhonkensy Noel,Cleveland Guardians,Outfielder,23.0,69.0,35.0,38.0,19.0,2.0,0.0,6.0,52.0,4.0,0.0,24.0,0.0,.162,148.0,.183,.297,.480,0.0,0.0,.---,.---,4.0,563.0,153.0,44.0,13.0,62.0,0.0,1.0,.198,0.92,0.0,24.67
671286,Johnathan Rodríguez,Cleveland Guardians,Outfielder,25.0,31.0,25.0,10.0,6.0,4.0,1.0,2.0,22.0,6.0,0.0,14.0,0.0,.197,71.0,.260,.366,.626,0.0,1.0,1.000,.000,2.0,313.0,77.0,26.0,10.0,31.0,0.0,0.0,.255,2.50,0.0,35.50
608070,José Ramírez,Cleveland Guardians,Third Base,32.0,158.0,135.0,222.0,103.0,34.0,3.0,30.0,74.0,66.0,22.0,168.0,8.0,.283,593.0,.360,.503,.863,7.0,44.0,.863,.137,9.0,2666.0,673.0,298.0,85.0,210.0,0.0,5.0,.279,0.61,0.0,19.77
682877,Juan Brito,Cleveland Guardians,Shortstop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700932,Kyle Manzardo,Cleveland Guardians,First Base,24.0,142.0,82.0,148.0,47.0,19.0,2.0,27.0,135.0,48.0,2.0,110.0,8.0,.234,470.0,.313,.455,.768,0.0,2.0,1.000,.000,7.0,2018.0,531.0,214.0,70.0,227.0,0.0,5.0,.265,0.55,0.0,17.41
666134,Nolan Jones,Cleveland Guardians,Outfielder,27.0,136.0,76.0,95.0,34.0,14.0,2.0,5.0,113.0,39.0,1.0,75.0,5.0,.211,355.0,.296,.304,.600,3.0,8.0,.727,.273,6.0,1697.0,403.0,108.0,34.0,147.0,1.0,3.0,.292,0.80,0.0,71.00
690984,Petey Halpin,Cleveland Guardians,Outfielder,23.0,6.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,.333,6.0,.500,.333,.833,0.0,0.0,.---,.---,0.0,33.0,8.0,2.0,0.0,1.0,0.0,0.0,.500,1.00,0.0,-.--
680757,Steven Kwan,Cleveland Guardians,Outfielder,27.0,156.0,167.0,238.0,81.0,29.0,1.0,11.0,60.0,55.0,2.0,170.0,3.0,.272,625.0,.330,.374,.704,5.0,21.0,.808,.192,3.0,2786.0,693.0,234.0,56.0,168.0,3.0,7.0,.283,0.70,0.0,56.82
669717,Will Wilson,Cleveland Guardians,Third Base,26.0,34.0,15.0,19.0,7.0,4.0,0.0,0.0,34.0,7.0,0.0,15.0,1.0,.192,78.0,.267,.244,.511,0.0,2.0,1.000,.000,1.0,368.0,91.0,19.0,2.0,34.0,5.0,0.0,.341,0.79,0.0,-.--
691182,Adael Amador,Colorado Rockies,Second Base,22.0,41.0,30.0,39.0,5.0,7.0,0.0,1.0,27.0,11.0,0.0,20.0,1.0,.177,113.0,.256,.265,.521,1.0,1.0,.500,.500,2.0,451.0,128.0,30.0,10.0,42.0,3.0,0.0,.224,0.77,0.0,113.00
688760,Blaine Crim,Colorado Rockies,First Base,,20.0,11.0,15.0,10.0,2.0,0.0,5.0,28.0,6.0,0.0,13.0,1.0,.200,65.0,.270,.462,.732,0.0,0.0,.---,.---,0.0,291.0,74.0,30.0,12.0,23.0,0.0,2.0,.235,0.73,0.0,13.00
